|ID|name|fa_18|fa_17|fa_16|fa_15|fa_14|fa_13|fa_12|fa_11|fa_10|em_18|em_17|em_16|em_15|em_14|em_13|em_12|em_11|em_10|ec_18|ec_17|ec_16|ec_15|ec_14|ec_13|ec_12|ec_11|ec_10|mc_18|mc_17|mc_16|mc_15|mc_14|mc_13|mc_12|mc_11|mc_10|s_18|s_17|s_16|s_15|s_14|s_13|s_12|s_11|s_10|year_cor
104|318|5N PLUS LÜBECK GMBH|10640.86566109|12253.782033479998|13991.682384359998|14064.94361091|8790.34708557|7976.46184336|5733.03342881|4385.117878020001|3804.0099727000006|112505.2|96718.0|92733.09999999999|99544.8|96718.0|97492.5|100877.7|102194.40000000001|96637.4|6873.05692674507|6545.731397831642|6063.529903462071|5215.7645029581045|5523.501995798319|5047.450526121979|5657.36571645606|6009.889588654229|5650.735620985914|43281.85536134192|42385.36653811126|40124.10877829575|51235.093398883604|78025.24315888544|68718.25419239371|75807.57658784396|94395.89106321799|73103.6614734507|60441.68784674854|60028.04536952723|54637.939783622016|62595.96798933443|96637.48675077614|83977.10259877222|89548.35613715806|105030.90347512439|84046.860358169|1948
105|320|PANPHARMA GMBH|10915.366713709998|10505.2340465|9865.268375579997|9151.01811075|8505.320532599999|5462.0118106400005|4913.87435019|4911.34700046|4239.288117200001|341440.2|309759.0|305627.39999999997|276367.8|258786.0|246981.00000000003|238438.19999999998|226951.2|214455.6|13668.527613253355|12757.697111644418|11933.47911451402|10527.958900091693|9603.717187969443|9099.32373792936|8326.772866316907|8028.040929770543|7469.79543697183|30610.081055660714|26884.74680791185|24337.634171105277|23100.99016748612|25318.209018613943|25968.143780539678|21461.84888885578|23304.902929168027|20577.793359929576|61312.601703527296|56073.333314574|55400.885442743194|47770.99975335405|47385.45289868168|48035.669680868574|43634.900255292414|41057.544331733225|37854.48435380282|1970
106|323|DHW DEUTSCHE HYDRIERWERKE GMBH RODLEBEN|19377.959726550005|19079.355485120002|19061.212709339998|19536.21928605|14719.621920959999|13256.501106720001|13304.36685059|14447.664956400002|14047.37060088|209312.0|202585.0|195915.0|195160.19999999998|194743.0|191085.30000000002|187344.3|195098.4|190627.19999999998|8519.746878237305|8326.589277497282|8115.847659786978|8181.512777268588|7985.8046009541395|7923.449597569176|7698.26084346639|7504.043902184266|7430.78053197183|35201.07765847254|36174.94408011244|30771.19092543286|29862.864957920272|39367.38250352795|39405.296348343385|40283.55479988037|40296.63048792714|30419.624978309854|60075.47076543635|59011.374334188324|55010.64608189099|51596.37406216167|63438.17258596829|66831.21931594763|67055.71483028813|67707.47369962277|53554.323856267605|1990
107|327|EURO-ALKOHOL GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|10056.33490019|10590.880182139997|11298.105640799999|11925.55466592|13063.98066078|13225.578183040001|14506.735678039999|13110.930498540001|12582.80831022|77183.8|71885.0|66611.09999999999|68109.59999999999|71885.0|72794.40000000001|72055.5|72996.0|76780.4|3658.103313327316|3408.6077662831963|3225.7333322237123|3422.5772252312418|3143.2701647896424|3086.2678538623745|2983.0921525017657|3081.3702629053687|3306.785131619718|44435.6672301243|43808.62180584278|43445.943834886966|40567.180071660834|44927.026966618716|46127.12138180495|45123.961500476034|41069.1797801193|34599.816379225354|60479.573966949145|60475.5574178596|56542.474144474225|56264.21701524893|60267.307088594906|59744.4221021321|57702.2808503866|53970.8516352986|46207.980449084505|1949
108|328|CARBOSULF CHEMISCHE WERKE GMBH|4750.94279943|4354.1741302|4611.796280639999|4087.69443087|4068.4192190100007|3968.0574570400004|3737.156174119999|3781.1154089800007|3674.3636915200004|45787.0|43131.0|43101.299999999996|41913.6|41824.0|41596.8|43233.299999999996|43797.6|42361.6|3626.1256269012706|3053.085237109979|2626.4130858854946|3086.1441313224|2719.8728998197325|2714.4063498300616|2732.725301654553|2863.131823076538|2465.745723098591|25722.830795034206|21692.133900521323|20081.769956724438|22717.058801766594|24026.18750009104|31710.62358731799|31817.607906915982|31421.353432564985|25705.224318098597|59482.94110334642|58869.01038814845|51226.33132490031|49449.282246479626|49290.323343363336|64963.89659375871|62536.35158334696|60549.73571116348|52396.716078239435|1959
109|330|OCTAPHARMA PRODUKTIONSGESELLSCHAFT DEUTSCHLAND MBH|124940.55631863|95855.87953159999|77363.03934953999|59919.96157221|53399.91869304|42391.23480744001|38746.169000190006|35933.99242992001|30864.177440000003|541594.8|494046.0|463665.49999999994|432234.0|371188.0|305476.5|239748.3|201734.4|185332.0|22785.099143303534|20473.979816270727|19228.929077896202|17022.399426714495|14235.48285457086|11460.460912085045|9495.041249445747|8052.021254124795|6672.70466971831|12730.030857518746|12490.731742116983|10996.224197736388|11824.262394800473|10327.768815153362|9076.283482610503|6840.149934246327|5349.500959407446|5126.958114014084|58844.94806544458|50917.511912604314|47990.83768641827|45550.3319190069|42004.82175735406|36322.695645193|28586.73631176793|25876.245318079084|22687.9325456338|1991
110|339|PERLON NEXTRUSION MONOFIL GMBH|12920.150932550001|12273.87393494|11580.37068978|7623.823420200001|9835.66724574|6664.208842160001|7639.108333460001|9324.7951205|12450.927720980002|285187.60000000003|269242.0|261219.99999999997|246242.4|245716.0|248280.90000000002|259399.8|272076.0|283293.2|14314.18022856208|13220.485280145616|12710.912406790985|12168.91135405387|12307.804470624653|12082.639164970333|11277.623513347222|12104.350028555175|13304.751982253518|21458.636033873292|19197.929739303087|15939.670505992066|13936.081689859224|14969.821165044565|17812.510880453225|15339.977180234251|18011.04417063783|17351.683082112675|53679.432485406745|49078.67153852503|42463.02552263663|37413.50418798446|42358.640935090174|42579.393182531356|37928.68137614099|46851.90089071217|43480.00637316901|1989
111|346|BORCHERS GMBH|2945.0098500000004|3151.9265079999996|3058.29|2985.190293|3026.094339|2900.625848|2979.774853|3157.1594760000003|4637.692068|34013.200000000004|39210.0|49631.799999999996|51082.2|49666.0|49396.200000000004|49783.799999999996|47779.200000000004|46333.0|3057.148729754183|2929.7935943060397|3672.1038615179887|3485.6945254562243|3269.2305461729648|3034.3701517320874|3223.7459541271037|2934.995618437688|2652.636507042253|33726.08632738645|31708.697508896686|29413.781624500763|29980.802599783452|25087.01375674863|24530.21101601489|26281.43752713956|28571.58339682158|27238.908253521124|52078.85159911224|50010.293470164535|45122.83621837565|43897.537871844164|36926.44893569562|35296.02655883335|37125.38774041792|40088.73423445951|38549.71755633802|1994
112|352|DEUSA INTERNATIONAL GMBH|41941.94441723|41801.81148722|24320.331008279998|24414.901898279997|34695.20002712999|34665.23344968|33273.833343239996|32267.775380060004|29610.594217080004|296961.4|288847.0|113630.7|111333.0|108481.0|101392.20000000001|95637.29999999999|96885.6|97961.2|10617.7797977473|10397.480592568038|3920.142772969388|3748.4414998750226|3607.2320377696033|3267.14076680283|3378.6252574521377|3365.5141237282464|3101.0485023943656|16884.520982323498|17671.096098650938|12735.373901464756|14355.693452212365|12405.364396879011|9794.346117566065|9611.075546371858|9075.472924969086|7789.097347887322|47801.87454410934|51170.47993710155|29524.609234354295|29839.16451295735|24970.65885746606|24342.653765238392|25477.541303891016|25956.21388474873|22113.369983591547|1999
113|353|H.B. FULLER DEUTSCHLAND PRODUKTIONS GMBH|58204.22377061|61836.147164680006|61938.76300109999|62715.24740060999|62220.33658335|36678.567140800005|14487.670594899999|13615.799131679998|44336.49664542|363679.60000000003|368574.0|235097.99999999997|234454.19999999998|241795.0|334074.30000000005|306563.39999999997|317200.8|307121.6|20034.640065773314|19982.4707109161|16565.90578561923|18854.455655362115|17172.80088367308|15514.033154924999|16781.914769839233|16159.915618321369|15270.891167253518|1497.7734045876891|1630.8895704709041|1682.8159054593932|1357.1734822098206|841.4604073991459|490.53774560974153|509.5223839056462|533.2555233855854|496.22840380281684|50002.23987831966|51267.68274766184|44816.15618508671|49371.525706191314|38821.695849303964|28108.177775937856|27656.98311302778|27059.7448039463|26887.533725352107|1858
114|355|ESK - SIC GMBH|9998.7200607|8987.862637819999|6884.58363912|7014.74442168|7369.27508544|7389.567917519998|6806.03836635|6586.672670580001|5825.45439008|196230.0|196050.0|205057.69999999998|193850.4|192129.0|194985.0|214856.4|220315.2|213131.8|10355.26929540413|9961.649471157793|9367.463728362216|9182.580064994614|9502.137661921755|9497.07049629704|10016.122118393265|10583.541446392446|10674.15423309859|31091.36690947968|30911.794769510783|27411.42881824243|31181.64115990345|32368.15161193404|38522.687304250954|33655.995020021684|37089.86876470648|35590.13854147887|48561.103681657645|49001.17732020178|45884.90407789628|45716.61301224914|49488.1807386855|52051.45048845197|51146.390964558996|56891.60190546198|52962.43834436619|1998
115|362|CABOT GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|9052.903414220002|9015.999272259998|8977.62597138|9405.411873029998|9704.64499077|10954.618766000001|12644.23126775|14296.77262358|14400.060787740003|108580.6|103253.0|104488.0|111333.0|109788.0|106591.8|104808.0|106176.0|107227.8|7927.320562361287|7552.760076140006|7050.599201065271|7946.337805182928|7498.361207971811|7261.917395898612|6421.2496978126765|7117.776441454903|8797.295774647886|26562.196826440937|27264.421087478182|27262.649800266405|129449.21256561998|138740.0306818285|140538.49795754062|107974.09724760336|106785.36393021597|101328.39436619717|48263.29748252914|47820.077623106685|41359.93095539295|154283.66477793572|169675.5406805539|172623.1582605016|139302.80479480472|139229.06437967796|135917.65153514085|1964
116|365|VINNOLIT SCHKOPAU GMBH|4314.7885201|3369.16154282|2850.0142836599994|2656.5459|2437.67972361|2353.514774|2311.47677646|1777.7843348400002|1672.1360662859997|53636.200000000004|56201.0|52244.0|52392.0|53587.0|53295.9|52404.0|53088.0|50304.4|3408.482851270257|3327.840973268217|3080.820149800277|3084.0039996667047|2649.3572630807466|2727.781660704728|2686.4853694132566|2651.5324749255287|2535.334189929577|34815.59320233507|36436.41750558624|37203.65461717723|29307.712690609213|35874.00110570664|38520.935191597775|38205.42465988314|43589.75138682785|35099.38696845069|45895.0144997124|46220.72731606374|46224.627243675255|36975.81968169331|42882.74688861676|45043.728020186725|44491.272694892185|51182.53609660604|42605.71639746479|1999
117|366|POLYCASA NISCHWITZ GMBH|3994.1990916100012|4062.800194539999|4303.494744119999|4585.722400799999|5071.30900581|4282.642792720001|2921.79711195|3455.3245346800004|3697.69106216|107272.40000000001|109788.0|109712.4|112642.8|96718.0|88393.20000000001|85156.5|83613.6|83399.4|3934.985145112239|3990.982762558954|3806.5279993342338|3844.378465127919|3112.6143613263284|2872.1826951314897|3004.5877186260805|2807.3654848506335|2773.1982726056335|34354.99273205635|34409.44793842577|32674.958318908233|31115.425137905284|31216.425642338192|26037.178963629118|25291.973015812262|25310.61790827215|25679.834382323945|46327.198914741595|46318.22311015461|45149.40493342226|40347.6363869679|39817.84140496827|35311.48067151855|37584.63883749252|35480.34934344026|36704.61531049295|1991
118|374|POLYONE COLOR & ADDITIVES GERMANY GMBH|56545.21822688|1237.4402774199998|1804.2763739399995|1962.9438774|2901.2479441800006|3746.50871712|4202.717593279999|4640.2592237|2801.19070406|48403.4|45745.0|44407.399999999994|56321.4|105867.0|107891.70000000001|110048.4|108830.40000000001|105904.0|2922.9713952150055|2537.168560787875|2320.206411451406|2021.8679910007565|4703.746668290284|4925.605397673471|4770.373646515878|5198.724555126612|5381.244777323942|28235.05690043584|31077.339541504487|26797.204533954817|28616.640479960097|31490.027351871406|32535.50850575685|31966.650684518714|35675.85896054499|36592.480701619716|40110.717040204036|42821.9488140361|37565.51852197082|41309.28881926521|50223.08922983602|53009.39711526057|52163.143902415526|57786.56989186252|60107.200648380276|1992
119|375|CHEMOFAST ANCHORING GMBH|5078.3576032|5122.223494180001|4991.630958|4232.872442999999|2961.24456609|2423.01532592|1086.608163|1313.697482|1369.480878|137361.0|118937.0|109712.4|104784.0|103253.0|90993.0|77295.9|66360.0|59571.0|5689.237668338423|5088.916629975983|4605.8247203728515|4548.007219398398|4487.615746355963|4079.4046404768324|3523.9409753861964|3306.4829253994517|3104.0610515492954|26331.313491737325|26596.369487709915|22467.09350532631|21988.352417298633|19376.3632768557|18782.261461078913|17473.276220911237|16845.46581085654|16714.2039584507|43443.791577735894|43105.20233385734|38414.56239347549|36965.624851262524|33759.05214765971|31591.554325004916|29422.351316551372|29175.996095582486|28837.71366725352|1983
120|377|JOWAT KLEBSTOFFE GMBH|5038.03408159|5198.89533244|5401.3637322|5458.825568309999|4910.230513140001|5036.551070240001|5416.84704883|5746.433774380001|5546.133701760001|96806.8|96718.0|99263.59999999999|91686.0|90183.0|84493.5|85156.5|83613.6|78104.2|3567.749795280781|3538.9363171397713|3488.538455392821|3275.0370902424906|3091.1395431867218|2828.431222387916|2754.451588227812|2587.2278309347357|2399.939107112676|33442.8505138536|33490.41517172876|31923.7142976033|32908.12521623209|33530.51418495133|31003.887795241724|31913.940900203117|33287.681978274784|29759.03600711267|43600.10460577175|43787.97957129837|40953.41571571252|41046.803273060716|41143.81039560895|38795.426846081355|40171.72711289946|39840.39276834015|37388.07876169013|1991
121|380|EDUARD GERLACH GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG CHEMISCHE FABRIK|9275.367303500001|9342.6549399|4986.16488432|4897.67697864|48670.71555102|40266.60441688|39454.337734559995|40063.14226116|33577.05987694|201462.80000000002|207813.0|199833.3|209568.0|206506.0|204084.30000000002|210926.09999999998|216333.6|214455.6|11659.884285127064|9339.320284697478|8609.55515312919|10786.832397300263|9966.227536098946|8910.309441651532|9815.60092252203|8886.90805318823|8437.570982183099|17382.638802926966|17463.474329222816|16940.259966711106|17095.62001399889|18105.62808985132|19135.23699070029|16409.774137210796|17405.87241223208|17128.00686338028|43225.550380662804|41522.36001655204|40712.153548602|41770.795390384286|43379.331353664966|43462.10133548938|42490.44651425348|43841.647685751115|44522.70625359155|1946
122|383|EPPLE DRUCKFARBEN AG|10160.464688350003|8249.087104839999|7325.413791299999|7919.200976280001|8084.69930952|8008.792208479999|9376.466822059998|9938.732225740001|9316.35685448|282571.2|269242.0|272974.89999999997|280297.2|292768.0|289877.7|296082.6|274730.4|260788.59999999998|12879.514412562734|12564.505384424356|13241.29792609858|12930.278136821977|12815.390710302538|12960.098606873456|13388.597213712595|12477.539581128687|12120.602015774646|22877.2486162954|23263.450576843425|22307.842480026706|25780.263884676362|26145.388140858722|28898.4588758697|29790.740501258573|31931.40196838807|25328.947084154926|42032.300767902794|44223.74846312987|43964.398701731174|50572.553390550966|53088.74502408114|57179.95187476269|60273.62641145822|61208.08511045791|57032.225488098586|1966
123|387|BECKER INDUSTRIELACK GMBH|7294.58258431|7216.59280264|7084.96543098|6902.42186247|6770.49332349|6555.5343744|6615.523549879999|7144.43183938|6885.024435540001|168757.80000000002|90183.0|180241.8|185991.6|188208.0|178086.30000000002|170313.0|177844.80000000002|170770.19999999998|10503.97030995646|10079.372351237242|10087.399923435452|10995.145877843548|10064.11572168304|9499.230699467998|8802.850444143749|9005.769834891747|8426.027343591548|24144.09728849799|25174.153690308613|23117.28836884162|28561.817798516888|27827.646708941425|26836.60896509292|27317.653642597463|25855.974556278114|24530.895057042253|39754.93219436008|42038.421789290594|41837.52414447417|48075.39435713706|47228.48741432759|44985.86168241014|45802.39528276139|42210.33052386828|41332.539906830985|1984
124|393|MAXAM DEUTSCHLAND GMBH|14467.238498390001|14552.503794534|17957.417322060002|18234.984077369998|17696.00231601|7962.391351200001|8815.53156242|11981.6803113|12076.053594940002|235476.0|189515.0|186772.3|187301.4|209120.0|248280.90000000002|294772.5|305256.0|309769.2|9699.082489517423|9193.005266903881|8598.850865512679|9591.89552537292|9955.761706073545|10340.874411803721|13991.107036845651|11673.041257707275|12066.15158169014|18267.76871824392|17894.25353306292|18684.58474034627|19276.210879093476|18823.26698016151|20844.099430535793|19426.786333823315|22136.202397564834|21752.302186971825|37774.40950423428|37859.744229082055|38557.5551464715|34879.5443113075|34384.275231684216|35957.418715812244|35225.997290453844|43445.93901709703|41821.7882587324|1975
125|406|KREWEL MEUSELBACH GMBH|5793.497851760001|4553.5439660600005|4065.410911499999|4607.2603764|4975.80012375|4944.1613392|5606.9897228|7092.631423400001|6729.477128000001|269489.2|277084.0|293872.5|294705.0|296689.0|295077.30000000005|301323.0|306583.2|316388.2|14087.708479815881|15308.882016055566|14785.914647137199|16496.02761103247|16233.97006423154|16239.104189374635|17151.57839182495|15646.217072181204|16977.87167225352|8175.424178245526|9318.944507158785|8093.303698402158|8221.83175735358|8937.059706383094|9963.97600178858|8559.032315402212|10259.038264566338|9888.496624084508|35087.690869029146|38835.74631796726|37541.025569241145|39865.76484292989|45896.181586100305|45789.44355198093|43677.322171257416|44840.912705111645|50122.63412323943|1922
126|427|AVON COSMETICS GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|481.1075716400001|605.7858614799999|637.6900122|1089.85841289|758.6786299500001|447.23917576|520.7865503899999|7387.567326639999|16242.561250439998|139977.4|143770.0|126691.7|119191.8|101946.0|114391.20000000001|327525.0|457884.0|516282.0|13495.0779084108|13430.659922204706|7597.981268308948|10500.687852678979|10129.449532989793|3232.1081138242243|10768.520134165437|16609.080503804053|28111.78724119718|7596.0815127847|7417.904636265803|7346.487333555284|6372.096541954858|6823.32411951346|9281.933683517145|25878.605226127762|60200.3903769167|71597.57606302816|27272.88350242548|28101.47356451203|28171.235322902892|23726.020171652443|23576.041718819703|25311.015492660412|55829.368780515164|115631.8270619106|138759.46017352113|1958
127|430|MEDSKIN SOLUTIONS DR. SUWELACK AG|20131.0107294|21073.154039920002|21283.4267208|17306.06306424|13328.284073519997|12652.075188320003|10275.686359019997|8231.460671840001|6425.873831460001|172682.4|165989.0|176323.5|174203.4|160761.0|175486.5|166382.69999999998|155282.4|138999.0|8489.380909315165|7889.047071091591|8166.841438082583|8361.400996583647|7747.960001957445|8165.9069847536|7224.255468164061|6679.657065993281|6423.360357394366|1535.82118885144|1314.3575370355|2370.604394141153|1589.9919206732823|1695.2208538561686|1775.8832510784089|1721.0670912680175|1383.2982989721295|1376.9146137323944|27014.103793472095|25634.966322932964|24708.878139147888|25921.93517873519|27392.002666678804|27617.308474673955|22330.26329703265|19677.229182414656|19752.99842457747|1972
128|440|BOLLIG & KEMPER GMBH & CO. KG|16832.987883910002|11309.383425859998|9883.556332199998|11747.83395387|11759.905612710001|11504.952454560002|8182.90625857|8384.630382800002|7198.5958065800005|202771.0|215655.0|237710.19999999998|237073.8|243102.0|230082.30000000002|225337.19999999998|212352.0|194598.6|10896.802134341893|11887.251583216048|13747.178718375546|11952.656265311265|11172.806571647074|10155.567752219715|10343.719405341177|9494.25482522021|8574.776981619716|14592.627269588143|16851.707526276532|18029.245965379552|17385.26635780358|14991.859031769804|14724.23599538445|19460.420018262987|17115.620230604865|14913.511897112672|24929.742645728933|32487.458002151674|33861.54297603208|30709.66587117751|32878.43336494077|32015.95094001161|38437.00552965558|34759.479953916234|30168.30020415493|1919
129|444|BURNUSHYCHEM GMBH|5168.22716965|4178.51736614|4122.277686359999|4312.281778500001|4350.831325499999|4494.09090768|4596.2495995|4820.001007|4729.88139124|115121.6|101946.0|95345.29999999999|102164.4|100639.0|97492.5|96947.4|95558.40000000001|88694.59999999999|4863.526656252585|4653.645902507639|4275.356324900148|4509.350300808282|4297.5799964037615|4058.775478731433|3845.481576552783|3685.1010693245257|3533.4526827464783|12768.384990545137|12975.246912190638|12645.340036617887|12889.67937005254|11925.462686708484|11830.795123348076|9575.671158027635|10531.100165212927|10737.462885070423|23492.868032557835|24386.77345692287|23949.61969374176|23185.21332888934|22857.00446045048|21202.513290784|19390.91599772227|19365.166594792136|19444.704203450703|1966
130|450|FORBO EUROCOL DEUTSCHLAND GMBH|3217.74151127|3146.9900135599996|3087.82841148|2802.43249578|2886.20832681|2722.18709064|2739.81819318|2755.6573401200003|2640.04847552|124279.0|126779.0|121467.29999999999|123121.2|125472.0|118290.90000000001|117908.99999999999|115466.40000000001|111199.2|5436.819232097363|5224.1724207564175|5070.625825565929|4972.193550537473|5012.553743274124|5041.614788778137|4869.031871728212|4773.483436531317|4867.425727323944|12586.968619584026|12070.207676901391|11680.657290279665|12631.17859178406|13188.45573945938|13028.46994254582|14052.362829504475|14751.516764087703|12889.64250471831|21814.428683712973|22243.78509310594|22033.50634154468|22932.153657195315|23759.73357031328|23833.464393620572|24647.58032777155|24656.09814306434|22456.228259366195|1990
131|452|INNOSPEC DEUTSCHLAND GMBH.|4742.64822113|4633.387304159999|3690.3369891599996|2954.72627934|2638.0477318200005|2506.53516664|2411.71404425|2454.07099482|1790.8153105999997|141285.6|130700.0|118855.09999999999|95615.4|90183.0|85793.40000000001|87776.7|80959.2|70161.4|8747.184082874319|8209.21956467762|7206.391478029319|6377.468544287997|5326.176516110236|5110.8440183158045|5014.904852526856|4440.161490871064|4201.380281690141|2379.6760667598533|1231.4822477861417|851.8641810918803|632.9472543954691|473.0987736372988|817.8986226550597|578.7216588393942|487.6898686694449|415.52112676056333|21591.317862369553|19801.634524538542|18070.815459387544|15507.464201316609|13262.67197515409|13050.379698388446|14801.945041756264|13835.442007306863|11583.934665704224|1998
132|456|KUKIDENT GMBH|6598.345413|6871.635523999999|6785.059589999999|6654.02661|6730.387235999999|6701.0819440000005|6720.310737|7187.9421600000005|6928.127194000001|95498.6|95411.0|95345.29999999999|96925.2|103253.0|102692.1|106118.09999999999|107503.2|101932.59999999999|4605.44273616708|4354.878755275993|4041.6111850865645|5026.581118240163|4810.346240337954|4680.424868143579|4436.183193687462|5039.115359428847|4510.922535211267|12554.46846994989|14578.167673590946|14171.105193075946|14875.76035330394|16436.36707120551|15823.271228540452|16998.02819192875|17275.035795747306|16610.352112676053|21452.077283564984|25057.96739220384|24414.701065246423|24172.517623531454|26770.629853783328|25363.968692963233|28748.490060185388|28607.057895477574|28867.58842957746|1949
133|476|BUCK-CHEMIE GMBH|4963.488020420001|4690.813080479999|4425.43214196|4349.590690829999|4790.596024829999|10872.350910879999|6740.21556705|8311.75191182|7953.765863840002|105964.2|100639.0|100569.7|104784.0|101946.0|88393.20000000001|85156.5|83613.6|76780.4|4535.895193620011|4253.251715633521|4067.374513981372|4282.7326246146295|4210.021368049928|3594.6411773531736|3398.351215658056|3191.6853576492385|3268.4311675352105|7362.4311830963|6995.104990482473|8226.793382157151|8299.084889592563|10170.091780069557|10246.109068405232|9489.063607824442|8469.427151449449|8811.82092422535|18483.259396530524|17505.531990399675|18138.57256657796|17170.005326222872|20459.585917541444|20052.92087089278|17643.00682284547|15509.614464064089|16775.760034647887|1966
134|490|BONA GMBH DEUTSCHLAND|11758.846712539998|11600.842913659999|2442.8535524999998|2460.87089808|2533.72253658|2399.05085976|2508.15137128|2598.1133756800004|2781.13699542|91574.0|86262.0|82284.29999999999|82517.4|83648.0|72794.40000000001|74675.7|74323.2|68837.59999999999|3973.913300994834|4148.832935529242|3422.178715046616|3241.372995583712|3230.647092691898|3066.0918181776588|2834.924361075751|2902.698663640941|2656.6211867605634|8667.929958069584|8674.5332351237|7657.681507989373|7792.990424131348|7855.6244532124865|7728.825181282562|7113.511691000142|8441.817748967998|7448.860653661971|12803.323883910261|13021.177793594263|11430.444956724406|11135.346954420502|11440.709923454755|11107.548861620517|10270.7221696534|12785.98780450811|10470.71933908451|1967
135|498|GANZLIN BESCHICHTUNGSPULVER GMBH|1938.83241564|2100.93428992|1949.2192866599999|2033.8022761199995|2126.4559593299996|2302.78210752|2370.16366553|2501.59327032|2140.5916842|91574.0|95411.0|96651.4|94305.59999999999|96718.0|87093.3|79916.09999999999|79632.0|78104.2|3303.815048918863|3381.6595878506882|3178.252140479371|3150.7116506957855|3107.1033608893176|2985.832929225237|2632.976365365379|2515.976767460821|2307.5629790140842|7427.50394803916|7474.747373996499|6988.717679760343|6971.497111907365|6786.546214435935|7157.283379732763|7022.919360497154|6683.305485339153|5672.9978159154925|14740.698745375368|15094.805362906513|14665.137273635202|13849.848785934551|13451.399805393445|13348.244472482833|13089.145547620705|12351.58604004238|11039.35300225352|1993
136|502|COVIDIEN DEUTSCHLAND GMBH|5585.5692377|5677.149028439999|7958.001137579999|8309.19783024|8625.26838087|9439.9055864|11592.214914909999|11661.00707066|9271.13854654|109888.8|111095.0|186772.3|326140.2|348969.0|341873.7|339315.89999999997|330472.8|311093.0|3428.120644577829|8243.824205909103|9983.763745006692|12501.57163236401|11627.851183890672|10792.660376265385|10560.623535345314|10307.308871901816|10607.008254014083|2072.472130231036|6847.161824050295|11751.725093209094|14357.040439963384|13999.217449106402|14780.06713557081|13808.218250533047|15781.251253043069|15120.844526197181|9041.83803009129|22226.747744765296|29295.32965046615|36656.813515540496|36156.52068642624|34299.43856719074|32026.3586579331|34901.13327172547|32124.51204380281|1973
137|522|KRS KOMPOSTWERKE RHEIN-SIEG GMBH & CO. KG|12965.257796330001|8749.38114168|5120.26818516|5036.35790547|4675.471063859999|4675.7279386400005|5392.2830115|5959.68310962|6079.74772994|31396.800000000003|26140.0|27428.1|31435.199999999997|32675.0|32497.500000000004|31442.399999999998|31852.800000000003|30447.399999999998|1234.5095552084233|1013.5115683191225|1059.4368365512687|924.3373218898457|970.8629842402833|913.0643069818715|945.9564218729765|923.2725497156691|929.4995228169013|1065.9539916139145|942.2163237606524|1272.1044806924147|453.7153803849694|499.7656625954823|459.2870354148272|439.00854016312945|426.2531634600732|391.09303845070417|12149.641262846379|13566.519427294501|13936.016454727078|14118.99917673532|14407.35277147045|13212.052502504468|12913.129741671366|13178.81927971163|13089.183808380281|1999
138|571|EDUARD MATHAI GMBH|4028.00119737|4175.3833727599995|4171.49582598|4348.6057212000005|3212.4566609099998|2547.5305097600008|3099.81914254|4950.13683668|4434.79555502|68026.40000000001|67964.0|83590.4|95615.4|112402.0|113091.3|123149.4|145992.0|144294.19999999998|2722.313024747193|2843.1116543904564|3120.4503894807026|3266.3094875427164|3347.8809586250527|4008.769985064658|4074.102105790193|4997.493826335665|4664.692004225352|2560.338548055587|2520.941388727956|2555.743362183764|2299.786361136579|2026.364549810173|4484.3179288135425|4146.11211402802|3947.980133691735|4606.68757387324|8527.749170434952|10659.503269055662|8932.101191744372|8699.020771602396|8720.968239869077|17633.504033891553|16649.099275850327|14916.566426229349|15836.670861338027|1965
139|671|WANO SCHWARZPULVER GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG|947.0824732000001|865.4446601799999|788.1160032|815.13425565|755.7329772|591.80434784|476.49102152|553.1505892400002|480.67936622|53636.200000000004|58815.0|63998.899999999994|64180.2|60122.0|46796.4|48473.7|55742.4|55599.6|2571.6803584642034|2486.091752048324|2579.5005758988095|2538.78843429715|2459.534438099183|2059.340751158461|1904.6345285935076|1942.3629005314397|2127.5140232394365|462.4872810984148|714.4622229578724|830.9356458055953|935.9220064994614|827.0079622303957|699.588993911504|532.8586638909352|773.77632614084|818.3306962676056|4666.927892789624|5740.2568666721645|5590.080768974719|6759.436713607222|6179.258823802543|5601.57385764081|4314.551060434024|5139.280952102904|5268.889092323943|1974
140|36|TESA SE|279235.04600000003|239090.47599999997|211964.454|208789.182|172322.688|160024.92|165532.348|162553.374|150306.58200000002|1463875.8|1361894.0|1317854.9|1345164.5999999999|1279553.0|1198507.8|1154198.0999999999|1116175.2|1064335.2|120923.45638411616|108373.41719771543|100755.65912117211|101593.53387217766|101365.22756448189|95880.21078729602|84269.04352986866|84969.30114837173|76658.40140845069|576168.7083778693|522275.5938094827|459527.2969374183|432069.9941671542|444147.1635241312|446604.3415412905|433517.8339212855|424931.77348009084|395582.4084507042|968615.9664556475|878847.3061325799|795725.0332889507|726149.4875427071|736178.318781467|726002.6005333723|704654.5646612119|684341.1895935857|642928.704225352|2008
